NumberTokens,FirstPerson,Enclise,Demonstrative,GrammarErrors,SentenceLong,DiscourseMarkers,SpellingCheck,FleshScore,StyleErrors,SimilarityPrompt,NumberDiffWords,FirstPersonNorm,EncliseNorm,DemonstrativeNorm,GrammarErrorsNorm,DiscourseMarkersNorm,SpellingCheckNorm,StyleErrorsNorm,IndeterminationInstrucments,FirstPersonPlural,PassiveVoice,SubordinateClause,LexicalComplexity,AnaphorPronouns,RacistTerms,SimilaritySentences,SimilaritySentencesMax,Articles,Pronouns,Adverbs,Conjunctions,ConclusionMarkers,finalgrade,filename,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade
309.0,3.0,6.0,1.0,0.0,14.0,9.0,2298.0,57.578790000000005,2.0,0.9383328000000002,190.0,0.009708738,0.019417476,0.003236246,0.0,0.64285713,7.4368929999999995,0.14285715,3.0,0.0,2.0,1.0,7.0,1.0,2.0,0.06860831,0.26748404,0.3108108,0.2972973,0.074433655,0.022653721,3.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7188.xml,100.0,100.0,150.0,150.0,200.0
275.0,2.0,1.0,0.0,0.0,10.0,1.0,2300.0,62.074364,1.0,0.90650016,159.0,0.0072727273,0.0036363637,0.0,0.0,0.1,8.363636,0.1,0.0,0.0,0.0,2.0,5.0,1.0,2.0,0.055958815,0.10280550000000001,0.5070422,0.23943663,0.05090909,0.05090909,2.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7163.xml,100.0,100.0,100.0,100.0,100.0
320.0,2.0,1.0,1.0,0.0,12.0,7.0,2302.0,66.46375,0.0,0.9237479999999999,177.0,0.00625,0.003125,0.003125,0.0,0.5833333,7.19375,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.0,0.104870796,0.20369019,0.29347825,0.26086956,0.0375,0.046875,4.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7162.xml,150.0,150.0,150.0,150.0,150.0
286.0,1.0,0.0,3.0,0.0,9.0,3.0,2304.0,57.04413,3.0,0.9213261,159.0,0.0034965035,0.0,0.01048951,0.0,0.33333334,8.055944,0.33333334,0.0,1.0,3.0,2.0,5.0,3.0,1.0,0.004448769,0.07151624599999999,0.34246576,0.31506848,0.055944055,0.052447554,3.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7071.xml,100.0,100.0,100.0,100.0,100.0
324.0,3.0,2.0,0.0,0.0,11.0,10.0,2306.0,50.98333,2.0,0.9245809000000001,188.0,0.009259259,0.0061728396,0.0,0.0,0.90909094,7.117284,0.18181819,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07027274,0.21128298,0.22330096,0.08737864,0.052469134,0.033950616,2.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7111.xml,100.0,100.0,100.0,150.0,150.0
331.0,4.0,0.0,3.0,0.0,9.0,9.0,2308.0,61.96445500000001,3.0,0.85168654,183.0,0.012084592,0.0,0.009063444,0.0,0.8181818000000001,6.972810000000001,0.27272728,0.0,0.0,1.0,2.0,11.0,2.0,0.0,0.06727593,0.15340778,0.32894737,0.48684209999999994,0.09969789,0.042296074,2.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7105.xml,100.0,100.0,100.0,100.0,100.0
293.0,0.0,8.0,1.0,0.0,13.0,5.0,2310.0,60.769847999999996,7.0,0.9163466,187.0,0.0,0.027303752999999997,0.0034129691999999997,0.0,0.38461540000000005,7.883959,0.53846157,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.06304008,0.14184566,0.28,0.22666667,0.06484642,0.044368602,2.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7139.xml,100.0,100.0,150.0,150.0,150.0
333.0,2.0,2.0,2.0,0.0,14.0,2.0,2312.0,66.705,0.0,0.93834615,195.0,0.0060060059999999995,0.0060060059999999995,0.0060060059999999995,0.0,0.13333334,6.942943,0.0,2.0,0.0,3.0,3.0,5.0,2.0,1.0,0.062379647,0.15852809,0.24719101,0.25842696,0.054054055,0.036036037,4.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7104.xml,100.0,100.0,150.0,150.0,150.0
326.0,1.0,0.0,2.0,0.0,12.0,11.0,2314.0,68.57908,4.0,0.9094708,183.0,0.0030674846000000003,0.0,0.0061349690000000005,0.0,0.9166667,7.098159299999999,0.33333334,0.0,3.0,1.0,2.0,3.0,9.0,3.0,0.0909457,0.22269203,0.21951220000000002,0.40243903,0.07668712,0.042944785,1.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7058.xml,150.0,100.0,150.0,150.0,100.0
324.0,2.0,2.0,2.0,0.0,7.0,5.0,2316.0,30.072783,4.0,0.9254034,193.0,0.0061728396,0.0061728396,0.0061728396,0.0,0.71428573,7.148148,0.5714286,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.042003263,0.32173812,0.27,0.15,0.030864198,0.040123455,1.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7070.xml,100.0,100.0,150.0,150.0,150.0
381.0,2.0,5.0,2.0,0.0,8.0,13.0,2318.0,45.696926,7.0,0.916377,199.0,0.005249344,0.013123359499999999,0.005249344,0.0,1.625,6.0839896,0.875,0.0,0.0,3.0,1.0,8.0,2.0,0.0,0.07361169,0.16062786,0.31,0.2,0.057742782,0.057742782,1.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7064.xml,100.0,100.0,100.0,150.0,100.0
331.0,2.0,0.0,2.0,0.0,8.0,7.0,2320.0,31.885855,4.0,0.9182143,197.0,0.006042296,0.0,0.006042296,0.0,0.875,7.0090632,0.5,0.0,0.0,3.0,1.0,4.0,2.0,1.0,0.08457174,0.21163356,0.27160493,0.24691358,0.07250755,0.04833837,1.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7099.xml,100.0,100.0,150.0,150.0,150.0
248.0,1.0,0.0,2.0,0.0,4.0,9.0,2322.0,31.714674,7.0,0.8958671999999999,140.0,0.0040322579999999995,0.0,0.008064515999999999,0.0,2.25,9.362903999999999,1.75,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.012896399,0.062775835,0.44827586,0.36206895,0.11290322,0.04032258,1.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7072.xml,100.0,100.0,100.0,100.0,100.0
176.0,0.0,0.0,0.0,0.0,5.0,3.0,2324.0,42.66795,20.0,0.8469747999999999,122.0,0.0,0.0,0.0,0.0,0.6,13.204545000000001,4.0,0.0,6.0,0.0,2.0,7.0,0.0,0.0,0.12195468,0.19367634,0.45238096,0.3809524,0.11363637,0.039772727,0.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7066.xml,50.0,50.0,100.0,50.0,100.0
416.0,0.0,2.0,2.0,0.0,8.0,9.0,2326.0,35.19298,7.0,0.9125974,233.0,0.0,0.0048076925,0.0048076925,0.0,1.125,5.5913463,0.875,1.0,2.0,3.0,3.0,7.0,2.0,0.0,0.07460663,0.17365853,0.26168224,0.32710279999999997,0.04567307599999999,0.050480767999999995,4.0,850.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7112.xml,150.0,150.0,200.0,150.0,200.0
330.0,3.0,1.0,1.0,0.0,7.0,8.0,2328.0,18.599083,4.0,0.8969391,182.0,0.009090909,0.003030303,0.003030303,0.0,1.1428572,7.054545399999999,0.5714286,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.08367528,0.18978901,0.45679012,0.19753087,0.05757576,0.05151515,0.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7113.xml,100.0,100.0,100.0,100.0,100.0
408.0,1.0,2.0,2.0,0.0,14.0,13.0,2330.0,61.397059999999996,6.0,0.91638047,234.0,0.0024509805,0.004901961,0.004901961,0.0,0.9285714,5.7107844000000005,0.42857143,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.08352279,0.3129824,0.29292929999999995,0.43434343,0.075980395,0.034313727,5.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7107.xml,100.0,100.0,150.0,150.0,150.0
315.0,3.0,0.0,2.0,0.0,2.0,7.0,2332.0,-71.66286,26.0,0.8965612,198.0,0.00952381,0.0,0.0063492064,0.0,3.5,7.403174400000001,13.0,0.0,2.0,1.0,1.0,6.0,0.0,2.0,0.032384582,0.064769164,0.31034482,0.40229884,0.06349207,0.034920637000000004,0.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7098.xml,100.0,100.0,100.0,100.0,100.0
317.0,4.0,3.0,7.0,0.0,7.0,6.0,2334.0,52.116314,10.0,0.9213844999999999,180.0,0.012618296999999999,0.009463723,0.02208202,0.0,0.6666667,7.362775999999999,1.1111111999999999,2.0,0.0,3.0,2.0,6.0,4.0,0.0,0.084956676,0.15202290000000002,0.36764705,0.45588234,0.0977918,0.056782335,4.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7077.xml,100.0,150.0,150.0,100.0,100.0
347.0,3.0,1.0,4.0,0.0,13.0,6.0,2336.0,52.26979,2.0,0.9398267,195.0,0.008645534,0.0028818443,0.011527377,0.0,0.46153846,6.7319884000000005,0.15384616,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.06575239999999999,0.19377856,0.20430107,0.30107528,0.057636887000000005,0.031700287,5.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7063.xml,100.0,100.0,100.0,100.0,100.0
371.0,0.0,4.0,4.0,0.0,13.0,12.0,2338.0,52.35516,2.0,0.9157142,219.0,0.0,0.010781671000000001,0.010781671000000001,0.0,0.9230769,6.3018866,0.15384616,2.0,6.0,1.0,2.0,6.0,1.0,0.0,0.06854777,0.29066455,0.32323232,0.27272728,0.07816712,0.04043127,5.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7103.xml,100.0,100.0,100.0,150.0,150.0
420.0,1.0,3.0,3.0,0.0,11.0,11.0,2340.0,53.352140000000006,3.0,0.94723004,245.0,0.0023809525,0.007142857,0.007142857,0.0,1.0,5.571429,0.27272728,2.0,3.0,2.0,3.0,8.0,4.0,0.0,0.0571977,0.15274967,0.33035713,0.23214285,0.07619048,0.035714287000000004,8.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7117.xml,150.0,150.0,100.0,150.0,100.0
100.0,0.0,0.0,0.0,0.0,2.0,4.0,2342.0,33.114998,2.0,0.80909246,75.0,0.0,0.0,0.0,0.0,2.0,23.42,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,-0.007229841,1.4e-45,0.26923078,0.30769232,0.12,0.06,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7116.xml,100.0,100.0,150.0,150.0,100.0
383.0,1.0,2.0,1.0,0.0,12.0,9.0,2344.0,65.525276,5.0,0.91411537,210.0,0.002610966,0.005221932,0.002610966,0.0,0.6,6.1201042999999995,0.33333334,1.0,3.0,2.0,1.0,4.0,2.0,0.0,0.09432462,0.35342804,0.18018018,0.15315315,0.06266318,0.057441253,2.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7062.xml,100.0,100.0,100.0,100.0,50.0
427.0,2.0,1.0,6.0,0.0,15.0,9.0,2346.0,66.34572,3.0,0.94717276,230.0,0.0046838406,0.0023419203,0.014051522,0.0,0.5294118,5.494145400000001,0.1764706,1.0,4.0,4.0,2.0,4.0,2.0,1.0,0.077368915,0.24720992,0.33333334,0.25925925,0.06088993,0.05386417,3.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7076.xml,150.0,200.0,150.0,150.0,150.0
366.0,1.0,6.0,2.0,0.0,9.0,8.0,2348.0,47.587463,5.0,0.93678075,184.0,0.0027322403999999996,0.016393442,0.0054644807,0.0,0.8888889000000001,6.4153004000000005,0.5555555999999999,4.0,0.0,3.0,1.0,11.0,2.0,2.0,0.09359638,0.24942741,0.29885057,0.37931034,0.07650273,0.027322403999999998,5.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7089.xml,150.0,150.0,150.0,150.0,150.0
208.0,3.0,5.0,1.0,0.0,9.0,3.0,2350.0,72.35039,7.0,0.8983754999999999,129.0,0.014423077,0.024038462000000003,0.0048076925,0.0,0.3,11.298077000000001,0.7,3.0,0.0,2.0,1.0,5.0,0.0,0.0,0.101481475,0.20750874,0.25531915,0.27659574,0.09134615,0.03846154,2.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7048.xml,100.0,100.0,100.0,100.0,100.0
337.0,1.0,6.0,1.0,0.0,13.0,8.0,2352.0,59.291615,2.0,0.9140251,187.0,0.002967359,0.017804155,0.002967359,0.0,0.5714286,6.9792285000000005,0.14285715,4.0,0.0,3.0,2.0,9.0,6.0,0.0,0.06346395,0.14304852,0.25,0.41666666,0.068249255,0.020771513000000002,3.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7060.xml,150.0,150.0,100.0,150.0,150.0
283.0,1.0,1.0,0.0,0.0,10.0,8.0,2354.0,53.905464,3.0,0.8910292,147.0,0.0035335690000000003,0.0035335690000000003,0.0,0.0,0.8,8.318021,0.3,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.17363746,0.4455779,0.5423729,0.32203390000000004,0.06007067,0.056537103,5.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7074.xml,100.0,100.0,100.0,100.0,100.0
335.0,3.0,5.0,1.0,0.0,6.0,9.0,2356.0,51.627907,46.0,0.8814704,192.0,0.0089552235,0.014925373,0.0029850746999999997,0.0,1.2857143,7.032836,6.571428999999999,4.0,4.0,2.0,2.0,10.0,1.0,0.0,0.04335934,0.1005748,0.35365853,0.36585367,0.08059701,0.05074627,4.0,250.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7128.xml,50.0,50.0,50.0,50.0,50.0
225.0,3.0,2.0,0.0,0.0,8.0,5.0,2358.0,73.171,6.0,0.91930705,138.0,0.013333333999999999,0.008888889,0.0,0.0,0.35714287,10.48,0.42857143,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.035463046,0.15482657,0.25396827,0.20634921,0.044444446,0.035555556,1.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7114.xml,100.0,100.0,100.0,100.0,100.0
370.0,1.0,2.0,3.0,0.0,7.0,13.0,2360.0,28.684186999999998,3.0,0.91816187,191.0,0.0027027028000000002,0.005405405500000001,0.008108108000000001,0.0,1.8571428,6.378378400000001,0.42857143,0.0,1.0,2.0,1.0,7.0,3.0,0.0,0.057060767000000005,0.12751694,0.31,0.23,0.05945946,0.048648647999999996,1.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7100.xml,100.0,100.0,150.0,150.0,150.0
358.0,2.0,1.0,0.0,0.0,11.0,5.0,2362.0,70.18978,1.0,0.9472831,198.0,0.005586592,0.002793296,0.0,0.0,0.38461540000000005,6.597765400000001,0.07692308,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.07162256,0.15613888,0.30252102,0.15126051,0.025139665,0.05865922,1.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7101.xml,150.0,150.0,150.0,150.0,150.0
280.0,0.0,1.0,2.0,0.0,9.0,8.0,2364.0,46.102140000000006,3.0,0.9238565000000001,177.0,0.0,0.0035714286,0.007142857,0.0,0.72727275,8.442857,0.27272728,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.039352365,0.20332806,0.35820895,0.23880596,0.08214286,0.03214286,4.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7115.xml,100.0,100.0,100.0,150.0,100.0
251.0,0.0,2.0,0.0,0.0,6.0,5.0,2366.0,51.165015999999994,3.0,0.90115285,145.0,0.0,0.007968128,0.0,0.0,0.8333333,9.426295,0.5,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.055458408,0.14889087,0.27419356,0.38709676,0.059760957999999996,0.043824703,0.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7129.xml,100.0,100.0,100.0,100.0,100.0
306.0,0.0,3.0,3.0,0.0,10.0,7.0,2368.0,64.66735,1.0,0.90134126,155.0,0.0,0.009803922,0.009803922,0.0,0.7,7.738562,0.1,2.0,0.0,0.0,1.0,8.0,1.0,0.0,0.12076167,0.29564902,0.34177214,0.29113925,0.04901961,0.039215688,4.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-espionagem/xml/7075.xml,200.0,150.0,150.0,150.0,150.0
313.0,0.0,2.0,2.0,0.0,8.0,14.0,2370.0,74.11761,4.0,0.9436296999999999,170.0,0.0,0.0063897762,0.0063897762,0.0,1.4,7.571885000000001,0.4,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.07873471,0.1576243,0.27631578,0.3026316,0.063897766,0.054313099999999996,2.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5135.xml,150.0,100.0,100.0,150.0,150.0
298.0,1.0,1.0,3.0,0.0,11.0,7.0,2372.0,71.818596,3.0,0.9346559000000001,170.0,0.0033557046999999995,0.0033557046999999995,0.010067114,0.0,0.6363635999999999,7.9597316,0.27272728,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.09235627,0.22327645,0.33333334,0.30555555,0.03691275,0.030201342000000003,1.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5109.xml,150.0,100.0,150.0,150.0,100.0
191.0,1.0,1.0,1.0,0.0,6.0,5.0,2374.0,33.99617,4.0,0.9138443000000002,116.0,0.005235602,0.005235602,0.005235602,0.0,0.8333333,12.429319,0.6666667,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.052748214,0.18339491,0.32,0.26,0.07329843,0.06282722,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/4997.xml,100.0,100.0,150.0,150.0,100.0
301.0,1.0,0.0,2.0,0.0,10.0,6.0,2376.0,78.69663,11.0,0.9290999,155.0,0.003322259,0.0,0.006644518,0.0,0.6,7.893687700000001,1.1,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.049994852,0.14261714,0.36065573,0.40983605,0.073089704,0.056478404,3.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5082.xml,100.0,50.0,100.0,100.0,50.0
313.0,4.0,4.0,3.0,0.0,9.0,0.0,2378.0,60.60323,9.0,0.95991373,167.0,0.0127795525,0.0127795525,0.009584664,0.0,0.0,7.597444,0.9,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.07238106400000001,0.16838294,0.36764705,0.5294118,0.031948883,0.05111821,3.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5096.xml,100.0,100.0,100.0,150.0,150.0
317.0,2.0,2.0,3.0,0.0,6.0,7.0,2380.0,33.793803999999994,40.0,0.9230339,195.0,0.0063091484,0.0063091484,0.009463723,0.0,1.1666666,7.5078864,6.666666499999999,1.0,2.0,0.0,3.0,13.0,4.0,1.0,0.061873477,0.14388634,0.55,0.6666667,0.10410095,0.04731861,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5041.xml,150.0,150.0,100.0,150.0,50.0
317.0,0.0,3.0,0.0,0.0,11.0,8.0,2382.0,74.59515999999999,2.0,0.96274376,176.0,0.0,0.009463723,0.0,0.0,0.6666667,7.5141954,0.16666667,1.0,5.0,1.0,1.0,13.0,0.0,1.0,0.05398971,0.14670298,0.36764705,0.32352942,0.110410094,0.050473187,5.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5068.xml,150.0,150.0,200.0,150.0,150.0
266.0,0.0,2.0,1.0,0.0,8.0,7.0,2384.0,60.133984,1.0,0.9145340000000001,139.0,0.0,0.007518797,0.0037593986,0.0,0.875,8.962406,0.125,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.083310835,0.15148197,0.47619048,0.22222222,0.071428575,0.05263158,3.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5054.xml,100.0,50.0,150.0,100.0,150.0
324.0,1.0,1.0,0.0,0.0,14.0,8.0,2386.0,70.272224,2.0,0.94784564,191.0,0.0030864198,0.0030864198,0.0,0.0,0.47058824,7.3641977,0.11764706,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.069303215,0.2128424,0.4054054,0.45945945,0.04938271599999999,0.033950616,3.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5040.xml,150.0,150.0,150.0,150.0,150.0
418.0,6.0,4.0,2.0,0.0,12.0,12.0,2388.0,60.9116,2.0,0.95614916,227.0,0.014354067,0.009569378,0.004784689,0.0,1.0,5.7129188,0.16666667,2.0,3.0,1.0,4.0,6.0,1.0,0.0,0.02607654,0.20015436,0.36144578,0.48192772,0.07177033,0.03827751,7.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5097.xml,100.0,100.0,150.0,150.0,150.0
287.0,1.0,1.0,6.0,0.0,10.0,4.0,2390.0,59.730015,7.0,0.95566154,174.0,0.0034843206,0.0034843206,0.020905923,0.0,0.36363637,8.327525999999999,0.6363635999999999,1.0,2.0,2.0,1.0,5.0,6.0,0.0,0.07212059,0.23019423,0.29310346,0.55172414,0.05226481,0.045296166,4.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5083.xml,150.0,150.0,100.0,150.0,150.0
257.0,1.0,3.0,1.0,0.0,7.0,4.0,2392.0,74.58698000000001,5.0,0.9396511000000001,144.0,0.0038910506,0.0116731515,0.0038910506,0.0,0.44444445,9.307393,0.5555555999999999,2.0,2.0,0.0,3.0,8.0,1.0,0.0,0.034652654,0.12799163,0.40909090000000004,0.52272725,0.07782101,0.07003891,2.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/4996.xml,100.0,100.0,150.0,150.0,150.0
287.0,1.0,5.0,1.0,0.0,6.0,7.0,2394.0,40.672959999999996,17.0,0.9524813,169.0,0.0034843206,0.017421603,0.0034843206,0.0,1.0,8.341463000000001,2.4285715,1.0,0.0,3.0,2.0,9.0,0.0,0.0,0.08808438,0.27970394,0.42028984,0.26086956,0.020905923,0.041811846,3.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5108.xml,100.0,100.0,100.0,150.0,150.0
294.0,2.0,0.0,1.0,0.0,12.0,15.0,2396.0,78.1751,8.0,0.8870610000000001,147.0,0.006802720999999999,0.0,0.0034013604999999997,0.0,1.0714285,8.14966,0.5714286,0.0,3.0,1.0,2.0,7.0,1.0,0.0,0.068102434,0.15669048,0.3090909,0.49090909999999993,0.105442174,0.05102041,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5120.xml,100.0,100.0,100.0,150.0,150.0
276.0,0.0,3.0,4.0,0.0,6.0,3.0,2398.0,27.734127,19.0,0.93459195,170.0,0.0,0.010869565,0.014492753999999998,0.0,0.5,8.688406,3.1666667,0.0,6.0,2.0,2.0,4.0,3.0,0.0,0.048728495999999996,0.1143942,0.36507937,0.46031746,0.072463766,0.05797101599999999,2.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5134.xml,100.0,100.0,150.0,150.0,150.0
287.0,1.0,4.0,2.0,0.0,8.0,10.0,2400.0,62.680733,4.0,0.9204230999999999,144.0,0.0034843206,0.013937281999999999,0.006968640999999999,0.0,1.25,8.36237,0.5,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.079338744,0.16435078,0.37878788,0.40909090000000004,0.080139376,0.06968641,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5122.xml,100.0,100.0,150.0,100.0,150.0
338.0,1.0,1.0,3.0,0.0,12.0,11.0,2402.0,67.23393,4.0,0.95350134,176.0,0.00295858,0.00295858,0.00887574,0.0,0.9166667,7.1065087,0.33333334,1.0,2.0,1.0,2.0,12.0,5.0,0.0,0.10089777,0.34647074,0.4117647,0.3382353,0.082840234,0.056213018,5.0,850.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5136.xml,150.0,150.0,200.0,150.0,200.0
273.0,2.0,0.0,3.0,0.0,7.0,8.0,2404.0,54.453136,8.0,0.9540385,143.0,0.0073260074,0.0,0.010989011000000002,0.0,0.8888889000000001,8.8058605,0.8888889000000001,0.0,3.0,1.0,2.0,5.0,2.0,0.0,0.0584594,0.10794767,0.48387095,0.33870968,0.06593407,0.04761905,3.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/4994.xml,100.0,100.0,150.0,150.0,100.0
261.0,0.0,6.0,1.0,0.0,9.0,3.0,2406.0,69.90379,2.0,0.94576824,161.0,0.0,0.022988506000000002,0.0038314175,0.0,0.27272728,9.21839,0.18181819,2.0,4.0,2.0,1.0,13.0,2.0,1.0,0.04334717,0.09656707,0.27419356,0.40322579999999997,0.08812261,0.049808427999999995,1.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5095.xml,150.0,100.0,200.0,150.0,150.0
265.0,1.0,6.0,3.0,0.0,8.0,4.0,2408.0,69.35471,7.0,0.9200811,157.0,0.003773585,0.02264151,0.011320755,0.0,0.44444445,9.086791999999999,0.7777778000000001,1.0,12.0,0.0,2.0,14.0,3.0,0.0,0.09656716,0.28784496,0.33333334,0.48333332,0.064150944,0.049056605,3.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_3/tema-felicidade-sociedade-consumo/xml/5057.xml,100.0,100.0,100.0,100.0,100.0
